Venue,City,Date,Match Type,Teams,Name,Runs,Balls Faced,Balls Bowled,Wickets Taken,Runs Conceded,Overs Bowled,Batting Strike Rate,Bowling Strike Rate,Bowling Economy Rate
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,SF Mire,4,8,48,4,43,8.0,50.0,12.0,5.375
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,A Balbirnie,9,17,0,0,0,0.0,52.94117647058823,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,WTS Porterfield,20,36,0,0,0,0.0,55.55555555555556,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,KJ O'Brien,6,6,36,0,23,6.0,100.0,0,3.8333333333333335
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,L Tucker,56,51,0,0,0,0.0,109.80392156862744,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,Sikandar Raza,31,22,48,2,28,8.0,140.9090909090909,24.0,3.5
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,SC Getkate,7,10,60,2,57,10.0,70.0,30.0,5.7
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,MR Adair,3,5,60,0,52,10.0,60.0,0,5.2
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,AR McBrine,4,6,24,0,36,4.0,66.66666666666667,0,9.0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,TJ Murtagh,2,3,60,5,21,10.0,66.66666666666667,12.0,2.1
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,WB Rankin,1,1,60,1,44,10.0,100.0,60.0,4.4
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,H Masakadza,4,5,0,0,0,0.0,80.0,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,CR Ervine,43,51,0,0,0,0.0,84.31372549019608,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,BRM Taylor,0,1,0,0,0,0.0,0.0,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-04,ODI,Ireland v Zimbabwe,R Mutumbami,2,4,0,0,0,0.0,50.0,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,H Masakadza,23,46,18,0,14,3.0,50.0,0,4.666666666666667
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,TJ Murtagh,0,0,59,3,39,9.5,0,19.666666666666668,3.966101694915254
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,RP Burl,1,5,24,1,21,4.0,20.0,24.0,5.25
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,MR Adair,0,0,54,2,53,9.0,0,27.0,5.888888888888889
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,CR Ervine,8,10,0,0,0,0.0,80.0,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,BRM Taylor,3,10,0,0,0,0.0,30.0,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,SC Williams,67,103,24,1,14,4.0,65.04854368932038,24.0,3.5
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,WB Rankin,0,0,60,2,39,10.0,0,30.0,3.9
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,SC Getkate,0,0,60,2,30,10.0,0,30.0,3.0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,Sikandar Raza,6,4,12,0,14,2.0,150.0,0,7.0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,SF Mire,14,27,24,1,22,4.0,51.851851851851855,24.0,5.5
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,KJ O'Brien,35,44,48,0,25,8.0,79.54545454545455,0,3.125
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,R Mutumbami,28,33,0,0,0,0.0,84.84848484848484,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,KM Jarvis,28,33,48,0,29,8.0,84.84848484848484,0,3.625
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,CB Mpofu,2,4,42,0,38,7.0,50.0,0,5.428571428571429
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,TL Chatara,1,6,56,1,32,9.2,16.666666666666668,56.0,3.428571428571429
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,PR Stirling,32,44,0,0,0,0.0,72.72727272727273,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,JA McCollum,54,69,0,0,0,0.0,78.26086956521739,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,A Balbirnie,5,9,0,0,0,0.0,55.55555555555556,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,WTS Porterfield,49,69,0,0,0,0.0,71.01449275362319,0,0
"Civil Service Cricket Club, Stormont",Belfast,2019-07-07,ODI,Ireland v Zimbabwe,L Tucker,8,13,0,0,0,0.0,61.53846153846154,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,WIA Fernando,74,78,0,0,0,0.0,94.87179487179488,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,BTJ Wheal,0,0,60,3,49,10.0,0,20.0,4.9
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,FDM Karunaratne,77,88,0,0,0,0.0,87.5,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,SM Sharif,0,1,60,2,76,10.0,0.0,30.0,7.6
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,AC Evans,1,2,42,0,55,7.0,50.0,0,7.857142857142857
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,TB Sole,5,3,54,1,52,9.0,166.66666666666666,54.0,5.777777777777778
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,MRJ Watt,8,6,60,1,61,10.0,133.33333333333334,60.0,6.1
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,MA Leask,8,4,24,1,25,4.0,200.0,24.0,6.25
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,BKG Mendis,66,56,0,0,0,0.0,117.85714285714286,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,NLTC Perera,0,1,42,1,46,7.0,0.0,42.0,6.571428571428571
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,AD Mathews,1,10,0,0,0,0.0,10.0,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,HDRL Thirimanne,44,40,0,0,0,0.0,110.0,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,DM de Silva,7,10,32,0,30,5.2,70.0,0,5.624999999999999
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,BMAJ Mendis,13,8,0,0,0,0.0,162.5,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,I Udana,15,7,42,1,31,7.0,214.28571428571428,42.0,4.428571428571429
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,RAS Lakmal,12,4,42,2,55,7.0,300.0,21.0,7.857142857142857
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,MH Cross,55,71,0,0,0,0.0,77.46478873239437,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,KJ Coetzer,34,44,0,0,0,0.0,77.27272727272727,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,N Pradeep,0,0,42,4,34,7.0,0,10.5,4.857142857142857
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,CS MacLeod,1,4,0,0,0,0.0,25.0,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,CD Wallace,18,23,0,0,0,0.0,78.26086956521739,0,0
"Grange Cricket Club, Raeburn Place",Edinburgh,2019-05-21,ODI,Scotland v Sri Lanka,HG Munsey,61,42,0,0,0,0.0,145.23809523809524,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,V Kohli,6,12,0,0,0,0.0,50.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,DL Chahar,0,0,24,0,17,4.0,0,0,4.25
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,PA Patel,29,35,0,0,0,0.0,82.85714285714286,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,Harbhajan Singh,0,0,24,3,20,4.0,0,8.0,5.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,MM Ali,9,8,24,1,19,4.0,112.5,24.0,4.75
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,AB de Villiers,9,10,0,0,0,0.0,90.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,SO Hetmyer,0,2,0,0,0,0.0,0.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,SK Raina,19,21,6,0,6,1.0,90.47619047619048,0,6.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,S Dube,2,5,4,0,3,0.4,40.0,0,4.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,Imran Tahir,0,0,24,3,9,4.0,0,8.0,2.25
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,C de Grandhomme,4,6,0,0,0,0.0,66.66666666666667,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,RA Jadeja,6,15,24,2,15,4.0,40.0,12.0,3.75
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,NA Saini,2,3,24,0,24,4.0,66.66666666666667,0,6.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,YS Chahal,4,12,24,1,6,4.0,33.333333333333336,24.0,1.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,UT Yadav,1,10,18,0,13,3.0,10.0,0,4.333333333333333
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,Mohammed Siraj,0,1,12,1,5,2.0,0.0,12.0,2.5
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,DJ Bravo,0,0,1,1,0,0.1,0,1.0,0.0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,SR Watson,0,10,0,0,0,0.0,0.0,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,AT Rayudu,28,42,0,0,0,0.0,66.66666666666667,0,0
"MA Chidambaram Stadium, Chepauk",Chennai,2019-03-23,T20,Chennai Super Kings v Royal Challengers Bangalore,KM Jadhav,13,19,0,0,0,0.0,68.42105263157895,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,DA Warner,85,53,0,0,0,0.0,160.37735849056602,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,M Prasidh Krishna,0,0,24,0,31,4.0,0,0,7.75
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,JM Bairstow,39,35,0,0,0,0.0,111.42857142857143,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,PP Chawla,0,0,18,1,23,3.0,0,18.0,7.666666666666667
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,LH Ferguson,0,0,24,0,34,4.0,0,0,8.5
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,SP Narine,0,0,18,0,29,3.0,0,0,9.666666666666666
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,Kuldeep Yadav,0,0,12,0,18,2.0,0,0,9.0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,AD Russell,49,19,18,2,32,3.0,257.89473684210526,9.0,10.666666666666666
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,N Rana,68,47,6,0,9,1.0,144.68085106382978,0,9.0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,V Shankar,40,24,0,0,0,0.0,166.66666666666666,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,YK Pathan,1,4,0,0,0,0.0,25.0,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,MK Pandey,8,5,0,0,0,0.0,160.0,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,CA Lynn,7,11,0,0,0,0.0,63.63636363636363,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,B Kumar,0,0,24,0,37,4.0,0,0,9.25
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,Shakib Al Hasan,0,0,22,1,42,3.4,0,22.0,11.454545454545455
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,RV Uthappa,35,27,0,0,0,0.0,129.62962962962962,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,Sandeep Sharma,0,0,24,1,42,4.0,0,24.0,10.5
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,S Kaul,0,0,24,1,35,4.0,0,24.0,8.75
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,Rashid Khan,0,0,24,1,26,4.0,0,24.0,6.5
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,KD Karthik,2,4,0,0,0,0.0,50.0,0,0
Eden Gardens,Kolkata,2019-03-24,T20,Kolkata Knight Riders v Sunrisers Hyderabad,Shubman Gill,18,10,0,0,0,0.0,180.0,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,PP Shaw,7,6,0,0,0,0.0,116.66666666666667,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,Rasikh Salam,5,4,24,0,42,4.0,125.0,0,10.5
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,S Dhawan,43,36,0,0,0,0.0,119.44444444444444,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,MJ McClenaghan,10,8,24,3,40,4.0,125.0,8.0,10.0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,SS Iyer,16,10,0,0,0,0.0,160.0,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,CA Ingram,47,32,0,0,0,0.0,146.875,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,JJ Bumrah,0,0,24,1,40,4.0,0,24.0,10.0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,HH Pandya,0,2,24,1,41,4.0,0.0,24.0,10.25
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,KH Pandya,32,15,12,0,21,2.0,213.33333333333334,0,10.5
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,BCJ Cutting,3,4,12,1,27,2.0,75.0,12.0,13.5
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,RR Pant,78,27,0,0,0,0.0,288.8888888888889,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,KMA Paul,3,5,18,1,21,3.0,60.0,18.0,7.0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,AR Patel,4,2,18,1,42,3.0,200.0,18.0,14.0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,R Tewatia,9,4,8,1,12,1.2,225.0,8.0,9.0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,RG Sharma,14,13,0,0,0,0.0,107.6923076923077,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,TA Boult,0,0,24,1,42,4.0,0,24.0,10.5
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,Q de Kock,27,16,0,0,0,0.0,168.75,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,I Sharma,0,0,24,2,34,4.0,0,12.0,8.5
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,SA Yadav,2,6,0,0,0,0.0,33.333333333333336,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,K Rabada,0,0,24,2,23,4.0,0,12.0,5.75
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,KA Pollard,21,13,0,0,0,0.0,161.53846153846155,0,0
Wankhede Stadium,Mumbai,2019-03-24,T20,Mumbai Indians v Delhi Capitals,Yuvraj Singh,53,35,0,0,0,0.0,151.42857142857142,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,KL Rahul,4,4,0,0,0,0.0,100.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,DS Kulkarni,5,3,24,1,30,4.0,166.66666666666666,24.0,7.5
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,MA Agarwal,22,24,0,0,0,0.0,91.66666666666667,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,CH Gayle,79,47,0,0,0,0.0,168.08510638297872,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,K Gowtham,3,4,24,1,32,4.0,75.0,24.0,8.0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,JC Archer,2,2,24,0,17,4.0,100.0,0,4.25
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,BA Stokes,6,2,24,2,48,4.0,300.0,12.0,12.0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,JD Unadkat,1,2,18,0,44,3.0,50.0,0,14.666666666666666
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,SN Khan,46,29,0,0,0,0.0,158.6206896551724,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,N Pooran,12,14,0,0,0,0.0,85.71428571428571,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,S Gopal,1,1,6,0,5,1.0,100.0,0,5.0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,Mandeep Singh,5,2,0,0,0,0.0,250.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,AM Rahane,27,20,0,0,0,0.0,135.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,SM Curran,0,0,24,2,52,4.0,0,12.0,13.0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,JC Buttler,69,43,0,0,0,0.0,160.46511627906978,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,Mujeeb Ur Rahman,0,0,24,2,31,4.0,0,12.0,7.75
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,Mohammed Shami,0,0,24,0,33,4.0,0,0,8.25
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,R Ashwin,0,0,24,1,20,4.0,0,24.0,5.0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,AS Rajpoot,0,0,24,2,33,4.0,0,12.0,8.25
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,SV Samson,30,25,0,0,0,0.0,120.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,SPD Smith,20,16,0,0,0,0.0,125.0,0,0
Sawai Mansingh Stadium,Jaipur,2019-03-25,T20,Rajasthan Royals v Kings XI Punjab,RA Tripathi,1,4,0,0,0,0.0,25.0,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,PP Shaw,24,16,0,0,0,0.0,150.0,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,DL Chahar,0,0,24,1,20,4.0,0,24.0,5.0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,SN Thakur,0,0,12,0,19,2.0,0,0,9.5
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,S Dhawan,51,47,0,0,0,0.0,108.51063829787235,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,Harbhajan Singh,0,0,24,0,30,4.0,0,0,7.5
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,SS Iyer,18,20,0,0,0,0.0,90.0,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,RA Jadeja,0,0,24,1,23,4.0,0,24.0,5.75
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,Imran Tahir,0,0,12,1,20,2.0,0,12.0,10.0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,RR Pant,25,13,0,0,0,0.0,192.30769230769232,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,DJ Bravo,4,3,24,3,33,4.0,133.33333333333334,8.0,8.25
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,CA Ingram,2,2,0,0,0,0.0,100.0,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,KMA Paul,0,4,18,0,20,3.0,0.0,0,6.666666666666667
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,AR Patel,9,9,24,0,16,4.0,100.0,0,4.0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,R Tewatia,11,9,12,0,20,2.0,122.22222222222223,0,10.0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,SR Watson,44,26,0,0,0,0.0,169.23076923076923,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,I Sharma,0,0,18,1,28,3.0,0,18.0,9.333333333333334
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,AT Rayudu,5,5,0,0,0,0.0,100.0,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,SK Raina,30,16,0,0,0,0.0,187.5,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,K Rabada,0,0,22,1,26,3.4,0,22.0,7.090909090909091
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,A Mishra,0,0,24,2,35,4.0,0,12.0,8.75
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,KM Jadhav,27,34,0,0,0,0.0,79.41176470588235,0,0
Feroz Shah Kotla,Delhi,2019-03-26,T20,Delhi Capitals v Chennai Super Kings,MS Dhoni,32,35,0,0,0,0.0,91.42857142857143,0,0
Eden Gardens,Kolkata,2019-03-27,T20,Kolkata Knight Riders v Kings XI Punjab,CA Lynn,10,10,0,0,0,0.0,100.0,0,0
Eden Gardens,Kolkata,2019-03-27,T20,Kolkata Knight Riders v Kings XI Punjab,Mohammed Shami,0,0,24,1,44,4.0,0,24.0,11.0
Eden Gardens,Kolkata,2019-03-27,T20,Kolkata Knight Riders v Kings XI Punjab,SP Narine,24,9,12,0,26,2.0,266.6666666666667,0,13.0
Eden Gardens,Kolkata,2019-03-27,T20,Kolkata Knight Riders v Kings XI Punjab,CV Varun,0,0,18,1,35,3.0,0,18.0,11.666666666666666
Eden Gardens,Kolkata,2019-03-27,T20,Kolkata Knight Riders v Kings XI Punjab,RV Uthappa,67,50,0,0,0,0.0,134.0,0,0
